"","over_60","partnered","living_alone","Home_owner","young_child","Numb_dep","Have_dep","Main_carer_dep","PPeligible","IWSSUCP8","SIHPSWT"
"27691",1,1,0,1,21,1,1,1,0,0,1628.99747598401
"27692",1,1,0,1,21,1,1,0,0,750,1628.99747598401
"27693",0,1,0,0,21,1,1,1,0,0,1628.99747598401
"27694",0,1,0,1,NA,0,0,0,0,2500,1628.99747598401
"27695",0,1,0,0,NA,0,0,0,0,1750,1628.99747598401
"27696",0,1,0,0,NA,0,0,0,0,878,1316.61461345731
"27697",0,1,0,0,NA,0,0,0,0,970,1316.61461345731
"27698",0,1,0,0,7,1,1,1,0,1538,1481.46995672873
"27699",0,1,0,0,7,1,1,1,0,1250,1481.46995672873
"27700",1,0,1,1,NA,0,0,0,0,1918,1377.93801230905
"27701",1,1,0,0,NA,0,0,0,0,0,835.59277033511
"27702",1,1,0,0,NA,0,0,0,0,527,835.59277033511
"27703",0,1,0,1,4,2,1,1,1,4297,108.102097645872
"27704",0,1,0,1,4,2,1,1,1,500,108.102097645872
"27705",1,1,0,1,NA,0,0,0,0,0,158.493596372687
"27706",1,1,0,1,NA,0,0,0,0,0,158.493596372687
"27707",0,0,1,1,NA,0,0,0,0,4143,109.495382053551
"27708",1,0,1,0,NA,0,0,0,0,0,491.768620106964
"27709",0,1,0,1,0,1,1,1,1,1500,151.788783706659
"27710",0,1,0,1,0,1,1,1,1,1316,151.788783706659
"27711",0,0,1,0,NA,0,0,0,0,1135,973.539751333793
"27712",0,1,0,1,7,1,1,1,0,902,430.418909766447
"27713",0,1,0,1,7,1,1,1,0,927,430.418909766447
"27714",0,0,0,0,5,1,1,1,1,0,503.806776770709
"27715",0,1,0,1,2,2,1,0,0,2483,265.773536419441
"27716",0,1,0,1,2,2,1,1,1,0,265.773536419441
"27717",0,0,1,0,NA,0,0,0,0,1609,2497.46559850748
"27718",0,1,0,1,12,3,1,1,0,1119,676.266682174437
"27719",0,1,0,1,12,3,1,1,0,2368,676.266682174437
"27720",0,1,0,0,12,3,1,1,0,120,676.266682174437
"27721",0,1,0,0,12,3,1,1,0,0,676.266682174437
"27722",0,1,0,0,1,1,1,0,0,1785,173.71785184752
"27723",0,1,0,0,1,1,1,1,1,0,173.71785184752
"27724",0,1,0,1,NA,0,0,0,0,2782,1544.71755339686
"27725",0,1,0,1,NA,0,0,0,0,3038,1544.71755339686
"27726",0,0,0,0,1,2,1,1,1,0,1560.66027289878
"27727",0,0,1,0,NA,0,0,0,0,152,805.462154250457
"27728",0,0,1,0,NA,0,0,0,0,1050,805.462154250457
"27729",0,1,0,1,NA,0,0,0,0,1534,1266.75645913289
"27730",0,1,0,1,NA,0,0,0,0,1534,1266.75645913289
"27731",1,0,1,1,NA,0,0,0,0,0,728.217335526013
"27732",0,0,1,0,NA,0,0,0,0,1000,728.217335526013
"27733",1,0,1,0,NA,0,0,0,0,0,475.382353114459
"27734",0,0,1,0,NA,0,0,0,0,1254,324.24547708059
"27735",0,1,0,0,NA,0,0,0,0,1183,119.175962049857
"27736",0,1,0,0,NA,0,0,0,0,0,119.175962049857
"27737",0,0,1,1,NA,0,0,0,0,3226,901.513671384892
"27738",0,0,1,0,NA,0,0,0,0,0,901.513671384892
"27739",1,0,1,1,NA,0,0,0,0,0,159.061425461682
"27740",1,1,0,1,NA,0,0,0,0,0,74.6112873719662
"27741",1,1,0,1,NA,0,0,0,0,0,74.6112873719662
"27742",1,1,0,1,NA,0,0,0,0,0,413.050968481813
"27743",1,1,0,1,NA,0,0,0,0,0,413.050968481813
"27744",1,0,1,1,NA,0,0,0,0,0,135.538375268672
"27745",1,1,0,1,NA,0,0,0,0,2609,641.804785049477
"27746",1,1,0,1,NA,0,0,0,0,0,641.804785049477
"27747",0,0,1,0,NA,0,0,0,0,429,641.804785049477
"27748",0,1,0,0,NA,0,0,0,0,1918,2039.51977251557
"27749",0,1,0,0,NA,0,0,0,0,1918,2039.51977251557
"27750",0,0,1,0,NA,0,0,0,0,1247,686.241433048171
"27751",0,0,1,0,NA,0,0,0,0,388,686.241433048171
"27752",0,0,1,1,NA,0,0,0,0,1726,686.110143826967
"27753",1,1,0,1,NA,0,0,0,0,0,354.333668094736
"27754",1,1,0,1,NA,0,0,0,0,0,354.333668094736
"27755",0,0,1,0,NA,0,0,0,0,0,354.333668094736
"27756",0,0,1,0,NA,0,0,0,0,0,354.333668094736
"27757",0,0,1,0,NA,0,0,0,0,1471,1831.94916086592
"27758",0,0,1,0,NA,0,0,0,0,1575,1831.94916086592
"27759",0,1,0,1,15,3,1,1,0,0,633.050252024432
"27760",0,1,0,1,15,3,1,0,0,1200,633.050252024432
"27761",0,1,0,0,15,3,1,1,0,0,633.050252024432
"27762",0,1,0,0,15,3,1,1,0,0,633.050252024432
"27763",0,1,0,0,15,3,1,1,0,0,633.050252024432
"27764",1,0,1,0,NA,0,0,0,0,0,1179.53190979377
"27765",0,0,0,0,13,2,1,1,1,0,5.57317073170731
"27766",0,0,0,0,13,2,1,1,1,0,5.57317073170731
"27767",0,1,0,1,NA,0,0,0,0,0,472.903156075063
"27768",1,1,0,1,NA,0,0,0,0,1343,472.903156075063
"27769",1,1,0,1,NA,0,0,0,0,0,55.7306231238122
"27770",1,1,0,1,NA,0,0,0,0,0,55.7306231238122
"27771",1,0,1,1,NA,0,0,0,0,0,551.164470163625
"27772",1,0,1,1,NA,0,0,0,0,0,896.170821415871
"27773",0,0,1,1,NA,0,0,0,0,1284,425.644220732609
"27774",0,1,0,1,NA,0,0,0,0,0,193.040048250609
"27775",0,1,0,1,NA,0,0,0,0,698,193.040048250609
"27776",1,1,0,1,NA,0,0,0,0,0,1012.08591185462
"27777",1,1,0,1,NA,0,0,0,0,0,1012.08591185462
"27778",0,1,0,1,17,1,1,0,0,906,1013.82005574199
"27779",0,1,0,1,17,1,1,1,0,0,1013.82005574199
"27780",0,1,0,0,17,1,1,1,0,0,1013.82005574199
"27781",0,1,0,0,15,3,1,1,0,738,1098.14646952762
"27782",0,1,0,1,15,3,1,1,0,1884,1098.14646952762
"27783",0,1,0,0,15,3,1,1,0,492,1098.14646952762
"27784",0,1,0,0,15,3,1,1,0,0,1098.14646952762
"27785",0,1,0,0,15,3,1,1,0,0,1098.14646952762
"27786",0,0,0,1,5,1,1,1,1,1938,255.058868657159
"27787",0,0,1,1,NA,0,0,0,0,1653,255.058868657159
"27788",0,1,0,0,0,3,1,1,1,0,596.510200319283
"27789",0,1,0,0,0,3,1,1,1,1600,596.510200319283
"27790",0,1,0,1,NA,0,0,0,0,0,897.119389108082
"27791",0,1,0,1,NA,0,0,0,0,1088,897.119389108082
"27792",0,0,1,0,NA,0,0,0,0,0,897.119389108082
"27793",0,1,0,0,3,3,1,1,1,1400,1435.97544573755
"27794",0,1,0,0,3,3,1,1,1,2257,1435.97544573755
"27795",1,0,1,1,NA,0,0,0,0,0,1324.4907687072
"27796",0,0,1,0,NA,0,0,0,0,462,1324.4907687072
"27797",1,1,0,1,NA,0,0,0,0,2416,465.291287950739
"27798",0,1,0,1,NA,0,0,0,0,1151,465.291287950739
"27799",1,0,1,1,NA,0,0,0,0,0,1040.42534766106
"27800",0,1,0,1,12,1,1,1,0,0,211.011252003007
"27801",0,1,0,1,12,1,1,0,0,2692,211.011252003007
"27802",0,1,0,1,NA,0,0,0,0,1200,131.450315433387
"27803",0,1,0,1,NA,0,0,0,0,1219,131.450315433387
"27804",1,1,0,1,NA,0,0,0,0,0,212.434808055796
"27805",1,1,0,1,NA,0,0,0,0,0,212.434808055796
"27806",1,1,0,1,NA,0,0,0,0,0,654.003324475991
"27807",1,1,0,1,NA,0,0,0,0,0,654.003324475991
"27808",1,1,0,1,NA,0,0,0,0,3846,169.191465506756
"27809",1,1,0,1,NA,0,0,0,0,0,169.191465506756
"27810",0,0,1,0,NA,0,0,0,0,1900,169.191465506756
"27811",0,1,0,1,3,1,1,1,1,1700,154.110865900113
"27812",0,1,0,1,3,1,1,1,1,1103,154.110865900113
"27813",0,1,0,1,2,1,1,0,0,903,1910.3826722651
"27814",0,1,0,1,2,1,1,1,1,0,1910.3826722651
"27815",1,0,1,1,NA,0,0,0,0,0,573.109731260121
"27816",0,1,0,1,NA,0,0,0,0,1249,1764.99067920362
"27817",0,1,0,1,NA,0,0,0,0,2521,1764.99067920362
"27818",0,0,1,0,NA,0,0,0,0,923,1764.99067920362
"27819",0,0,1,0,NA,0,0,0,0,1784,1764.99067920362
"27820",1,0,1,1,NA,0,0,0,0,0,130.12108907471
"27821",1,0,1,0,NA,0,0,0,0,1750,391.683430712165
"27822",0,1,0,1,NA,0,0,0,0,1000,1851.01388348842
"27823",0,1,0,1,NA,0,0,0,0,1500,1851.01388348842
"27824",0,1,0,1,NA,0,0,0,0,2027,1036.73300474948
"27825",0,1,0,1,NA,0,0,0,0,1086,1036.73300474948
"27826",0,0,1,0,NA,0,0,0,0,1005,1036.73300474948
"27827",1,0,1,1,NA,0,0,0,0,0,222.028831150207
"27828",0,1,0,1,NA,0,0,0,0,3776,163.572167164729
"27829",0,1,0,1,NA,0,0,0,0,1246,163.572167164729
"27830",0,0,1,0,NA,0,0,0,0,729,163.572167164729
"27831",1,1,0,1,NA,0,0,0,0,2818,477.354139298598
"27832",1,1,0,0,NA,0,0,0,0,0,477.354139298598
"27833",0,0,1,0,NA,0,0,0,0,0,477.354139298598
"27834",0,1,0,1,NA,0,0,0,0,783,89.3956903461004
"27835",0,1,0,1,NA,0,0,0,0,2750,89.3956903461004
"27836",1,0,1,1,NA,0,0,0,0,0,138.208072026246
"27837",1,1,0,1,NA,0,0,0,0,0,1392.5289771471
"27838",1,1,0,1,NA,0,0,0,0,0,1392.5289771471
"27839",0,0,0,1,10,1,1,1,1,1519,821.604905010608
"27840",0,1,0,1,5,2,1,1,1,1336,742.497110069441
"27841",0,1,0,1,5,2,1,1,1,1160,742.497110069441
"27842",1,1,0,1,NA,0,0,0,0,0,74.4237476795141
"27843",1,1,0,1,NA,0,0,0,0,0,74.4237476795141
"27844",0,1,0,1,NA,0,0,0,0,0,275.171326424493
"27845",1,1,0,1,NA,0,0,0,0,0,275.171326424493
"27846",1,0,1,1,NA,0,0,0,0,0,506.943865368165
"27847",1,0,1,1,NA,0,0,0,0,0,562.562072815211
"27848",0,1,0,1,NA,0,0,0,0,1230,355.171752663337
"27849",0,1,0,1,NA,0,0,0,0,996,355.171752663337
"27850",1,1,0,1,NA,0,0,0,0,0,169.605827622141
"27851",1,1,0,1,NA,0,0,0,0,0,169.605827622141
"27852",1,0,1,1,NA,0,0,0,0,0,1119.33897310356
"27853",0,1,0,1,16,2,1,1,0,4012,221.055023102182
"27854",0,1,0,1,16,2,1,1,0,864,221.055023102182
"27855",0,1,0,0,16,2,1,1,0,0,221.055023102182
"27856",0,1,0,0,16,2,1,1,0,150,221.055023102182
"27857",0,1,0,1,22,1,1,1,0,2071,744.529500474782
"27858",0,1,0,0,22,1,1,1,0,0,744.529500474782
"27859",1,1,0,1,22,1,1,1,0,1273,744.529500474782
"27860",1,1,0,1,NA,0,0,0,0,1223,424.330898162297
"27861",1,1,0,1,NA,0,0,0,0,1591,424.330898162297
"27862",0,1,0,0,NA,0,0,0,0,1225,424.330898162297
"27863",0,1,0,0,NA,0,0,0,0,577,424.330898162297
"27864",0,0,1,1,NA,0,0,0,0,2046,430.543793251822
"27865",0,1,0,1,12,1,1,1,0,2108,889.1804625171
"27866",0,1,0,1,12,1,1,1,0,1745,889.1804625171
"27867",1,0,1,0,NA,0,0,0,0,0,889.1804625171
"27868",1,0,1,0,NA,0,0,0,0,0,24.8365117396151
"27869",0,0,1,0,NA,0,0,0,0,298,811.368366027858
"27870",0,0,1,0,NA,0,0,0,0,1616,811.368366027858
"27871",0,1,0,1,3,4,1,1,1,1683,25.4286165467757
"27872",0,1,0,1,3,4,1,1,1,0,25.4286165467757
"27873",1,1,0,0,NA,0,0,0,0,0,925.759400192812
"27874",1,1,0,0,NA,0,0,0,0,0,925.759400192812
"27875",0,0,1,0,NA,0,0,0,0,1051,925.759400192812
"27876",0,0,1,0,NA,0,0,0,0,175,925.759400192812
"27877",0,1,0,1,NA,0,0,0,0,0,2387.60259252213
"27878",0,1,0,1,NA,0,0,0,0,0,2387.60259252213
"27879",0,0,1,0,NA,0,0,0,0,200,2387.60259252213
"27880",0,0,0,0,10,1,1,1,1,200,2387.60259252213
"27881",0,0,1,0,NA,0,0,0,0,2300,1936.67825129473
"27882",0,1,0,0,NA,0,0,0,0,1158,1836.38785371209
"27883",0,1,0,0,NA,0,0,0,0,823,1836.38785371209
"27884",1,0,1,0,NA,0,0,0,0,0,1773.60927382563
"27885",1,0,1,0,NA,0,0,0,0,791,1773.60927382563
"27886",0,1,0,0,NA,0,0,0,0,1763,387.112011100582
"27887",0,1,0,0,NA,0,0,0,0,2474,387.112011100582
"27888",0,0,1,0,NA,0,0,0,0,0,387.112011100582
"27889",0,0,1,0,NA,0,0,0,0,1343,387.112011100582
"27890",0,0,1,0,NA,0,0,0,0,67,387.112011100582
"27891",1,1,0,1,NA,0,0,0,0,0,995.570648552619
"27892",1,1,0,1,NA,0,0,0,0,0,995.570648552619
"27893",0,1,0,1,4,2,1,1,1,691,253.800554076407
"27894",0,1,0,1,4,2,1,1,1,1200,253.800554076407
"27895",0,1,0,1,7,3,1,1,0,3568,60.2599625792811
"27896",0,1,0,1,7,3,1,1,0,1121,60.2599625792811
"27897",1,0,1,1,NA,0,0,0,0,0,147.116749379159
"27898",1,0,1,0,NA,0,0,0,0,0,587.237579554788
"27899",0,1,0,1,3,1,1,1,1,825,1426.14154339229
"27900",0,1,0,1,3,1,1,1,1,1667,1426.14154339229
"27901",0,1,0,0,7,4,1,0,0,3112,149.693815642417
"27902",0,1,0,0,7,4,1,1,0,0,149.693815642417
"27903",0,1,0,0,7,4,1,1,0,0,149.693815642417
"27904",1,1,0,1,NA,0,0,0,0,1928,1494.2945364102
"27905",1,1,0,1,NA,0,0,0,0,575,1494.2945364102
"27906",0,1,0,1,4,2,1,1,1,0,980.15854121818
"27907",0,1,0,1,4,2,1,1,1,1218,980.15854121818
"27908",0,0,1,1,NA,0,0,0,0,1260,192.295661879649
"27909",0,0,0,0,22,1,1,1,0,0,33.3488988687291
"27910",0,0,0,0,22,1,1,1,0,130,33.3488988687291
"27911",0,0,1,0,NA,0,0,0,0,0,33.3488988687291
"27912",0,0,0,0,7,2,1,1,1,1362,77.4033483996511
"27913",1,0,1,0,NA,0,0,0,0,0,561.915522115741
"27914",0,0,1,0,NA,0,0,0,0,1022,561.915522115741
"27915",1,1,0,1,NA,0,0,0,0,0,1663.31114813138
"27916",1,1,0,1,NA,0,0,0,0,0,1663.31114813138
"27917",0,0,0,1,18,1,1,1,0,1064,269.326859684603
"27918",0,0,0,0,18,1,1,1,0,550,269.326859684603
"27919",0,1,0,1,NA,0,0,0,0,0,747.902495969303
"27920",1,1,0,1,NA,0,0,0,0,0,747.902495969303
"27921",1,0,1,1,NA,0,0,0,0,0,992.490582468452
"27922",1,0,1,1,NA,0,0,0,0,0,1061.73209620433
"27923",0,1,0,1,10,2,1,1,0,1890,813.158805848246
"27924",0,1,0,1,10,2,1,1,0,798,813.158805848246
"27925",1,0,1,1,NA,0,0,0,0,0,1078.12503889316
"27926",0,1,0,1,NA,0,0,0,0,1805,585.818771669133
"27927",0,1,0,1,NA,0,0,0,0,1379,585.818771669133
"27928",1,0,1,0,NA,0,0,0,0,0,1159.14549454722
"27929",0,0,1,0,NA,0,0,0,0,0,1159.14549454722
"27930",0,1,0,1,12,2,1,1,0,1090,253.057608918005
"27931",0,1,0,1,12,2,1,1,0,2110,253.057608918005
"27932",0,0,0,0,7,2,1,1,1,1550,351.319535305773
"27933",0,0,0,0,5,3,1,1,1,0,734.296154975991
"27934",0,0,0,0,5,3,1,1,1,0,734.296154975991
"27935",0,0,0,0,2,3,1,1,1,0,49.8049693928247
"27936",0,1,0,0,NA,0,0,0,0,0,403.744609802134
"27937",1,1,0,0,NA,0,0,0,0,0,403.744609802134
"27938",1,1,0,1,NA,0,0,0,0,0,62.8934154306126
"27939",1,1,0,1,NA,0,0,0,0,0,62.8934154306126
"27940",1,0,1,1,NA,0,0,0,0,0,729.53225247342
"27941",0,0,0,1,1,2,1,1,1,389,868.636612422254
"27942",1,1,0,1,NA,0,0,0,0,0,140.760624188662
"27943",1,1,0,1,NA,0,0,0,0,0,140.760624188662
"27944",0,0,1,1,NA,0,0,0,0,1023,52.1941185966526
"27945",0,0,1,1,NA,0,0,0,0,1094,213.449225561335
"27946",0,1,0,0,NA,0,0,0,0,0,51.3939538503814
"27947",0,1,0,0,NA,0,0,0,0,3304,51.3939538503814
"27948",1,1,0,0,NA,0,0,0,0,0,530.940958293716
"27949",1,1,0,0,NA,0,0,0,0,0,530.940958293716
"27950",1,0,1,1,NA,0,0,0,0,0,574.924859475746
"27951",0,0,0,0,13,4,1,1,1,0,37.9835856545497
"27952",0,0,0,0,13,4,1,1,1,0,37.9835856545497
"27953",1,1,0,1,NA,0,0,0,0,0,153.053082521038
"27954",1,1,0,1,NA,0,0,0,0,0,153.053082521038
"27955",0,1,0,1,6,2,1,0,0,2758,422.644434997839
"27956",0,1,0,1,6,2,1,1,1,0,422.644434997839
"27957",1,0,1,0,NA,0,0,0,0,0,43.6748693606342
"27958",1,1,0,1,NA,0,0,0,0,0,926.719684556449
"27959",1,1,0,1,NA,0,0,0,0,0,926.719684556449
"27960",1,1,0,1,NA,0,0,0,0,0,757.063501176865
"27961",1,1,0,1,NA,0,0,0,0,0,757.063501176865
"27962",0,1,0,1,10,2,1,1,0,2488,21.1434579789225
"27963",0,1,0,1,10,2,1,1,0,3925,21.1434579789225
"27964",0,1,0,0,3,2,1,1,1,2537,1232.68418783105
"27965",0,1,0,0,3,2,1,1,1,763,1232.68418783105
"27966",1,1,0,1,NA,0,0,0,0,0,130.208335009207
"27967",1,1,0,1,NA,0,0,0,0,0,130.208335009207
"27968",0,0,1,0,NA,0,0,0,0,2223,1400.11285114929
"27969",0,0,1,0,NA,0,0,0,0,919,1400.11285114929
"27970",0,0,1,0,NA,0,0,0,0,1975,1400.11285114929
"27971",0,0,1,1,NA,0,0,0,0,2771,1304.27630853902
"27972",0,0,0,0,6,3,1,1,1,0,2064.09122376347
"27973",0,0,0,0,6,3,1,1,1,200,2064.09122376347
"27974",0,0,1,0,NA,0,0,0,0,602,2064.09122376347
"27975",1,1,0,1,NA,0,0,0,0,0,748.942725186698
"27976",1,1,0,1,NA,0,0,0,0,0,748.942725186698
"27977",1,0,1,1,NA,0,0,0,0,2849,110.415854294083
"27978",0,1,0,1,0,2,1,1,1,2110,1736.89520963563
"27979",0,1,0,1,0,2,1,1,1,863,1736.89520963563
"27980",0,0,1,0,NA,0,0,0,0,0,166.008591926632
"27981",0,1,0,0,13,2,1,1,0,5000,325.12667104902
"27982",0,1,0,0,13,2,1,1,0,629,325.12667104902
"27983",0,1,0,0,13,2,1,1,0,6,325.12667104902
"27984",0,0,0,0,4,1,1,1,1,0,41.5017528906346
"27985",1,0,1,1,NA,0,0,0,0,0,41.5017528906346
"27986",1,0,1,1,NA,0,0,0,0,0,144.573723905796
"27987",1,1,0,1,NA,0,0,0,0,0,575.737412250215
"27988",1,1,0,1,NA,0,0,0,0,0,575.737412250215
"27989",1,0,1,1,NA,0,0,0,0,0,1295.26767155793
"27990",1,0,1,1,NA,0,0,0,0,0,91.1583635082534
"27991",0,1,0,0,6,1,1,0,0,1956,1311.85740653588
"27992",0,1,0,0,6,1,1,1,1,0,1311.85740653588
"27993",0,0,1,0,NA,0,0,0,0,750,75.4154297916369
"27994",0,0,1,0,NA,0,0,0,0,2699,229.802087227762
"27995",0,1,0,0,6,4,1,1,1,0,119.834734057083
"27996",0,1,0,1,6,4,1,1,1,0,119.834734057083
"27997",0,1,0,1,6,4,1,1,1,3508,119.834734057083
"27998",1,0,1,1,NA,0,0,0,0,0,1001.06045959498
"27999",1,1,0,1,NA,0,0,0,0,0,106.887591271741
"28000",1,1,0,1,NA,0,0,0,0,1247,106.887591271741
"28001",0,0,1,0,NA,0,0,0,0,0,7.66385364101092
"28002",0,1,0,1,5,2,1,1,1,2172,180.050580352075
"28003",0,1,0,1,5,2,1,1,1,693,180.050580352075
"28004",0,1,0,1,NA,0,0,0,0,985,288.775588433144
"28005",0,1,0,1,NA,0,0,0,0,2900,288.775588433144
"28006",1,1,0,1,NA,0,0,0,0,0,1051.41434518262
"28007",1,1,0,1,NA,0,0,0,0,0,1051.41434518262
"28008",0,1,0,1,NA,0,0,0,0,1700,251.115744975438
"28009",0,1,0,1,NA,0,0,0,0,1228,251.115744975438
"28010",0,0,1,0,NA,0,0,0,0,1059,380.702837672205
"28011",1,1,0,1,NA,0,0,0,0,0,719.165574023833
"28012",1,1,0,1,NA,0,0,0,0,0,719.165574023833
"28013",1,1,0,1,NA,0,0,0,0,100,230.267748606985
"28014",1,1,0,1,NA,0,0,0,0,4854,230.267748606985
"28015",0,1,0,1,11,2,1,1,0,908,61.1045511102203
"28016",0,1,0,1,11,2,1,1,0,0,61.1045511102203
"28017",0,1,0,0,11,2,1,1,0,0,61.1045511102203
"28018",0,1,0,0,13,1,1,0,0,0,741.444266011949
"28019",0,1,0,0,13,1,1,1,0,0,741.444266011949
"28020",0,0,0,0,6,2,1,1,1,0,621.439967222792
"28021",1,0,1,0,NA,0,0,0,0,0,317.261015660505
"28022",0,0,1,1,NA,0,0,0,0,1313,984.300769604002
"28023",0,0,1,1,NA,0,0,0,0,1854,288.787935211461
"28024",1,1,0,1,NA,0,0,0,0,0,1021.52112985544
"28025",1,1,0,1,NA,0,0,0,0,0,1021.52112985544
"28026",0,0,1,0,NA,0,0,0,0,1600,1021.52112985544
"28027",1,0,1,1,NA,0,0,0,0,0,753.919308577423
"28028",1,1,0,1,NA,0,0,0,0,0,193.210454216661
"28029",1,1,0,1,NA,0,0,0,0,0,193.210454216661
"28030",0,0,0,0,15,1,1,1,0,650,148.921531051279
"28031",0,0,0,0,15,1,1,1,0,0,148.921531051279
"28032",1,1,0,1,NA,0,0,0,0,0,416.412719580968
"28033",1,1,0,1,NA,0,0,0,0,0,416.412719580968
"28034",1,1,0,1,NA,0,0,0,0,0,1483.51674265236
"28035",1,1,0,1,NA,0,0,0,0,0,1483.51674265236
"28036",0,1,0,1,3,2,1,1,1,1200,1158.68540723169
"28037",0,1,0,1,3,2,1,1,1,600,1158.68540723169
"28038",0,1,0,1,14,3,1,1,0,1452,105.927709125482
"28039",0,1,0,1,14,3,1,1,0,1312,105.927709125482
"28040",0,1,0,0,14,3,1,1,0,322,105.927709125482
"28041",0,1,0,0,14,3,1,1,0,80,105.927709125482
"28042",0,0,1,0,NA,0,0,0,0,1026,105.927709125482
"28043",0,1,0,1,NA,0,0,0,0,0,1258.15823189488
"28044",1,1,0,1,NA,0,0,0,0,0,1258.15823189488
"28045",0,0,0,1,8,5,1,1,1,0,11.3546881061425
"28046",0,0,0,0,8,5,1,1,1,0,11.3546881061425
"28047",0,0,0,0,8,5,1,1,1,0,11.3546881061425
"28048",1,1,0,1,NA,0,0,0,0,0,2336.12918859034
"28049",0,1,0,1,NA,0,0,0,0,750,2336.12918859034
"28050",0,0,1,0,NA,0,0,0,0,920,2336.12918859034
"28051",0,0,1,0,NA,0,0,0,0,400,2336.12918859034
"28052",0,0,1,0,NA,0,0,0,0,652,2336.12918859034
"28053",0,0,0,1,12,2,1,1,1,2242,73.3732528094485
"28054",0,0,1,1,NA,0,0,0,0,1800,73.3732528094485
"28055",0,1,0,1,8,2,1,0,0,441,214.43481489953
"28056",0,1,0,1,8,2,1,1,0,0,214.43481489953
"28057",0,0,0,0,14,1,1,1,1,1005,294.452734647218
"28058",0,1,0,1,NA,0,0,0,0,800,947.714194692462
"28059",1,1,0,1,NA,0,0,0,0,0,947.714194692462
"28060",0,1,0,1,3,2,1,1,1,42,343.469153585737
"28061",0,1,0,1,3,2,1,1,1,379,343.469153585737
"28062",1,1,0,1,NA,0,0,0,0,0,201.770119808003
"28063",1,1,0,1,NA,0,0,0,0,0,201.770119808003
"28064",1,1,0,1,NA,0,0,0,0,1000,1954.97659433449
"28065",1,1,0,1,NA,0,0,0,0,92,1954.97659433449
"28066",0,0,1,1,NA,0,0,0,0,1257,460.555210038456
"28067",1,1,0,1,NA,0,0,0,0,0,691.980968137423
"28068",1,1,0,1,NA,0,0,0,0,0,691.980968137423
"28069",0,1,0,0,6,2,1,1,1,2040,76.5821541387105
"28070",0,1,0,0,6,2,1,1,1,240,76.5821541387105
"28071",0,0,1,1,NA,0,0,0,0,2737,997.504112199242
"28072",1,1,0,0,NA,0,0,0,0,0,871.056464291854
"28073",1,1,0,0,NA,0,0,0,0,0,871.056464291854
"28074",1,0,1,1,NA,0,0,0,0,0,89.2201175331848
"28075",1,1,0,1,NA,0,0,0,0,0,929.140621688861
"28076",1,1,0,1,NA,0,0,0,0,0,929.140621688861
"28077",1,1,0,0,NA,0,0,0,0,0,601.023878267354
"28078",1,1,0,0,NA,0,0,0,0,0,601.023878267354
"28079",0,1,0,1,2,2,1,1,1,9415,73.2917338709675
"28080",0,1,0,1,2,2,1,1,1,0,73.2917338709675
"28081",1,1,0,1,NA,0,0,0,0,0,165.722841433412
"28082",1,1,0,1,NA,0,0,0,0,940,165.722841433412
"28083",0,1,0,0,NA,0,0,0,0,0,160.272672344724
"28084",0,1,0,0,NA,0,0,0,0,0,160.272672344724
"28085",1,0,1,0,NA,0,0,0,0,0,310.234337669853
"28086",0,1,0,1,10,2,1,1,0,750,160.314233665959
"28087",0,1,0,1,10,2,1,1,0,0,160.314233665959
"28088",0,0,1,1,NA,0,0,0,0,2225,1443.66519191136
"28089",0,1,0,1,NA,0,0,0,0,854,65.9635479685226
"28090",1,1,0,1,NA,0,0,0,0,0,65.9635479685226
"28091",0,1,0,1,4,2,1,1,1,1233,90.9656797124644
"28092",0,1,0,1,4,2,1,1,1,2634,90.9656797124644
"28093",1,1,0,0,NA,0,0,0,0,1207,292.393929872078
"28094",1,1,0,0,NA,0,0,0,0,0,292.393929872078
"28095",0,0,1,0,NA,0,0,0,0,911,292.393929872078
"28096",0,0,1,0,NA,0,0,0,0,0,292.393929872078
"28097",0,1,0,1,NA,0,0,0,0,1080,837.899108145441
"28098",0,1,0,1,NA,0,0,0,0,803,837.899108145441
"28099",1,0,1,0,NA,0,0,0,0,0,143.638849220236
"28100",1,0,1,1,NA,0,0,0,0,0,648.922070753517
"28101",1,1,0,1,NA,0,0,0,0,0,348.278541466887
"28102",1,1,0,0,NA,0,0,0,0,0,348.278541466887
"28103",0,0,1,0,NA,0,0,0,0,0,348.278541466887
"28104",1,1,0,1,NA,0,0,0,0,0,356.588129306978
"28105",1,1,0,1,NA,0,0,0,0,0,356.588129306978
"28106",1,1,0,1,NA,0,0,0,0,85,462.931088214185
"28107",1,1,0,1,NA,0,0,0,0,0,462.931088214185
"28108",0,1,0,1,1,2,1,1,1,575,1300.83699801907
"28109",0,1,0,1,1,2,1,1,1,1400,1300.83699801907
"28110",0,1,0,1,NA,0,0,0,0,3135,764.670047385521
"28111",0,1,0,1,NA,0,0,0,0,3868,764.670047385521
"28112",1,1,0,1,NA,0,0,0,0,0,222.295894977622
"28113",1,1,0,1,NA,0,0,0,0,0,222.295894977622
"28114",0,0,0,0,16,1,1,1,0,0,2910.39689570339
"28115",0,0,0,0,16,1,1,1,0,0,2910.39689570339
"28116",0,0,1,0,NA,0,0,0,0,0,2910.39689570339
"28117",1,1,0,1,NA,0,0,0,0,0,292.971337846671
"28118",0,1,0,1,NA,0,0,0,0,0,292.971337846671
"28119",0,1,0,1,14,1,1,1,0,1246,173.450290089959
"28120",0,1,0,1,14,1,1,1,0,995,173.450290089959
