"AGEEC","wage","over_60","partnered","living_alone","Have_dep","Home_owner","HECSDebt","young_child","partner_earnings","Numb_dep","Rent","Main_carer_dep","PPeligible","child_ages","hours","TotalGovtPay_Stated","DispInc_Stated","EmployeeInc_Stated","AgedPen_Stated","FTB_Stated","PP_Stated","CRA_Stated","JSP_Stated","JSP_SIH_Modelled","FTB_SIH_Modelled","PP_SIH_Modelled","AgedPen_SIH_Modelled","CRA_SIH_Modelled","net_income","income_tax","work_income","JSP","PP_Pay","RA","ES","taxable_benefit","gross_income","gross_fam_income","net_fam_a_income","net_fam_b_income","HECS_payment"
25,33.8666666666667,0,1,0,0,1,18000,NA,1509,0,NA,0,0,"",45,0,1205.66,1524,0,0,0,0,0,0,0,0,0,0,1115.05769230769,332.742307692308,1524,0,0,0,0,0,1524,1553.01923076923,0,0,76.2
25,31.3333333333333,0,1,0,0,1,20000,NA,1524,0,NA,0,0,"",48,0,1195.54,1504,0,0,0,0,0,0,0,0,0,0,1102.55769230769,326.242307692308,1504,0,0,0,0,0,1504,1533.30769230769,0,0,75.2
33,40.675,0,0,1,0,0,0,NA,0,0,660,0,0,"",40,0,1323.47,1627,0,0,0,0,0,0,0,0,0,0,1260.78269230769,366.217307692308,1627,0,0,0,0,0,1627,1627,0,0,0
59,0,0,0,1,0,0,0,NA,0,0,400,0,0,"",0,542,542,0,0,0,0,65,0,0,0,0,0,68.6,350.84875,0,0,277.85,0,68.59875,4.4,277.85,277.85,277.85,0,0,0
31,20.0571428571429,0,0,1,0,0,0,NA,0,0,700,0,0,"",35,0,715,702,0,0,0,0,0,0,0,0,0,0,648.581538461538,53.4184615384615,702,0,0,0,0,0,702,702,0,0,0
36,50.22,0,1,0,1,1,0,2,2,1,NA,1,1,"2",50,0,1949.32,2511,0,0,0,0,0,0,0,0,0,0,1822.37230769231,688.627692307692,2511,0,0,0,0,0,2511,2511.03846153846,0,0,0
29,0,0,1,0,1,1,0,2,2513,1,NA,1,1,"2",0,0,2,0,0,0,0,0,0,0,0,0,0,0,353.78,0,0,0,250.85,0,3.95,250.85,250.85,299.176923076923,98.98,0,0
57,30.125,0,1,0,0,1,0,NA,0,0,NA,0,0,"",40,0,995.23,1205,0,0,0,0,0,0,0,0,0,0,975.932692307692,229.067307692308,1205,0,0,0,0,0,1205,1205,0,0,0
59,0,0,1,0,0,1,0,NA,1205,0,NA,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,254.8,0,0,250.85,0,0,3.95,250.85,250.85,274.023076923077,0,0,0
37,131.944444444444,0,1,0,0,1,0,NA,402,0,NA,0,0,"",36,0,3139.03,4750,0,0,0,0,0,0,0,0,0,0,3129.86538461538,1620.13461538462,4750,0,0,0,0,0,4750,4757.73076923077,0,0,0
30,20,0,1,0,0,1,0,NA,4752,0,NA,0,0,"",20,0,402,400,0,0,0,0,0,0,0,0,0,0,448.047038461538,5.45296153846153,400,49.55,0,0,3.95,49.55,449.55,540.934615384615,0,0,0
53,42.8947368421053,0,1,0,1,1,0,21,1827,1,NA,1,0,"",38,0,1295.82,1630,0,0,0,0,0,0,0,0,0,0,1262.80769230769,367.192307692308,1630,0,0,0,0,0,1630,1665.13461538462,0,0,0
53,53.2,0,1,0,1,1,0,21,1861,1,NA,1,0,"",30,0,1273.01,1596,0,0,0,0,0,0,0,0,0,0,1239.85769230769,356.142307692308,1596,0,0,0,0,0,1596,1631.78846153846,0,0,0
21,50,0,1,0,1,0,5000,21,3188,1,0,1,0,"",5,0,250,250,0,0,0,0,0,0,0,0,0,0,393.5,0,250,139.55,0,0,3.95,139.55,389.55,450.857692307692,0,0,0
24,26.3157894736842,0,0,1,0,0,0,NA,0,0,0,0,0,"",38,0,858.86,1000,0,0,0,0,0,0,0,0,0,0,837.557692307692,162.442307692308,1000,0,0,0,0,0,1000,1000,0,0,0
31,42.5333333333333,0,1,0,1,1,0,1,3863.01,1,NA,1,1,"1",30,0,993.79,1276,0,0,0,0,0,0,0,0,0,0,1053.74769230769,252.142307692308,1276,0,0,0,0,0,1276,1350.28865384615,29.89,0,0
35,63.55,0,1,0,1,1,0,1,1184,1,NA,1,1,"1",60,0,3233.04,3813,0,0,0,0,0,0,0,0,0,0,2614.51538461538,1198.48461538462,3813,0,0,0,0,0,3813,3835.76923076923,0,0,0
51,10.84,0,1,0,1,1,6793,12,0,2,NA,0,0,"12,14",25,453,785,271,0,246,0,0,207,208.81,277.83,0,0,0,401.9,0,271,126.95,0,0,3.95,126.95,397.95,397.95,0,0,0
55,0,0,1,0,1,1,0,12,332,2,NA,1,0,"12,14",0,354.8,354.8,0,0,0,0,0,0,0,0,0,0,0,561.79,0,0,250.85,0,0,3.95,250.85,250.85,257.234615384615,227.71,79.28,0
34,32.5,0,1,0,1,0,0,0,0,2,840,0,0,"0,6",40,0,1055.92,1300,0,0,0,0,0,0,285.51,0,0,61.2,1040.05769230769,259.942307692308,1300,0,0,0,0,0,1300,1300,0,0,0
31,0,0,1,0,1,0,0,0,1300,2,840,1,1,"0,6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,533.32875,0,0,0,250.85,80.56875,3.95,250.85,250.85,275.85,197.96,0,0
22,25.5777777777778,0,1,0,0,0,2500,NA,1268,0,780,0,0,"",45,0,1121.1,1151,0,0,0,0,0,0,0,0,0,0,904.952692307692,211.517307692308,1151,0,0,0,0,0,1151,1175.38461538462,0,0,34.53
21,28.1333333333333,0,1,0,0,0,0,NA,1402,0,780,0,0,"",45,0,1043.45,1266,0,0,0,0,0,0,0,0,0,0,1017.10769230769,248.892307692308,1266,0,0,0,0,0,1266,1292.96153846154,0,0,0
49,0,0,1,0,0,1,0,NA,1457,0,NA,0,0,"",25,0,-10,0,0,0,0,0,0,0,0,0,0,0,254.8,0,0,250.85,0,0,3.95,250.85,250.85,278.869230769231,0,0,0
51,0,0,1,0,0,1,0,NA,-10,0,NA,0,0,"",60,0,1145.11,0,0,0,0,0,0,0,0,0,0,0,255.95,0,0,250.85,0,0,3.95,250.85,250.85,250.657692307692,0,1.15,0
45,0,0,1,0,1,0,0,16,1579,1,0,1,0,"",0,44,44,0,0,44,0,0,0,0,43.89,0,0,0,254.8,0,0,250.85,0,0,3.95,250.85,250.85,281.215384615385,0,0,0
41,41.5526315789474,0,1,0,1,0,0,16,0,1,0,0,0,"",38,0,1249.81,1579,0,0,0,0,0,0,0,0,0,0,1228.38269230769,350.617307692308,1579,0,0,0,0,0,1579,1579,0,0,0
16,0,0,1,0,1,0,0,16,1579,1,0,1,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,254.8,0,0,250.85,0,0,3.95,250.85,250.85,281.215384615385,0,0,0
24,0,0,1,0,0,0,0,NA,540,0,200,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,281.35,0,0,250.85,0,26.55,3.95,250.85,250.85,261.234615384615,0,0,0
28,30,0,1,0,0,0,15000,NA,0,0,200,0,0,"",18,114,614.63,540,0,0,0,0,114,0,0,0,0,0,517.361538461538,22.6384615384615,540,0,0,0,0,0,540,540,0,0,0
26,23.24,0,0,1,0,1,0,NA,0,0,NA,0,0,"",50,0,970.44,1162,0,0,0,0,0,0,0,0,0,0,946.907692307692,215.092307692308,1162,0,0,0,0,0,1162,1162,0,0,0
35,38.3636363636364,0,0,1,0,1,0,NA,0,0,NA,0,0,"",55,0,1579.91,2110,0,0,0,0,0,0,0,0,0,0,1569.74230769231,540.257692307692,2110,0,0,0,0,0,2110,2110,0,0,0
29,35,0,1,0,0,0,0,NA,2026.45,0,700,0,0,"",40,0,1134.99,1400,0,0,0,0,0,0,0,0,0,0,1107.55769230769,292.442307692308,1400,0,0,0,0,0,1400,1438.97019230769,0,0,0
30,10,0,1,0,0,0,0,NA,1419,0,700,0,0,"",50,0,1507.59,500,0,0,0,0,0,0,0,0,0,0,484.961538461538,15.0384615384615,500,0,0,0,0,0,500,527.288461538462,0,0,0
31,18.2,0,0,1,0,0,0,NA,0,0,700,0,0,"",45,0,758.63,819,0,0,0,0,0,0,0,0,0,0,723.951923076923,95.0480769230769,819,0,0,0,0,0,819,819,0,0,0
28,37.71875,0,1,0,0,0,26000,NA,2537.09,0,1300,0,0,"",32,0,996.12,1207,0,0,0,0,0,0,0,0,0,0,941.072692307692,229.717307692308,1207,0,0,0,0,0,1207,1255.79019230769,0,0,36.21
34,43.2,0,1,0,0,0,0,NA,1209,0,1300,0,0,"",60,0,1906.45,2592,0,0,0,0,0,0,0,0,0,0,1873.40230769231,718.597692307692,2592,0,0,0,0,0,2592,2615.25,0,0,0
23,25,0,0,1,0,0,0,NA,0,0,540,0,0,"",30,0,679.22,750,0,0,0,0,0,0,0,0,0,0,680.826923076923,69.1730769230769,750,0,0,0,0,0,750,750,0,0,0
45,22.5,0,0,1,0,0,0,NA,0,0,220,0,0,"",20,114,530.55,450,0,0,0,0,114,60.54,0,0,0,0,530.902538461538,16.1974615384615,450,56.1,0,36.6,4.4,56.1,506.1,506.1,0,0,0
42,57.1081081081081,0,1,0,1,1,0,3,1151,3,NA,1,1,"3,10,13",37,0,1591.78,2113,0,0,0,0,0,0,0,0,0,0,1571.63230769231,541.367692307692,2113,0,0,0,0,0,2113,2135.13461538462,0,0,0
40,0,0,1,0,1,1,35000,3,2113,3,NA,1,1,"3,10,13",21,0,945.2,0,0,0,0,0,0,0,0,0,0,0,581.49,0,0,0,250.85,0,3.95,250.85,250.85,291.484615384615,326.69,0,0
63,0,1,0,1,0,1,0,NA,0,0,NA,0,0,"",0,0,1217,200,0,0,0,0,0,0,0,0,0,0,282.6,0,0,277.85,0,0,4.75,277.85,277.85,277.85,0,0,0
31,41.725,0,1,0,1,0,0,1,1956,1,850,1,1,"1",40,0,1302.98,1669,0,0,0,0,0,0,0,0,0,0,1301.325,379.867307692308,1669,0,0,0,0,0,1669,1706.61538461538,12.1923076923077,0,0
30,48.9,0,1,0,1,0,0,1,1669,1,850,1,1,"1",40,0,1466.46,1956,0,0,0,0,0,0,0,0,0,0,1472.72230769231,483.277692307692,1956,0,0,0,0,0,1956,1988.09615384615,0,0,0
37,25,0,1,0,1,1,0,0,1300,4,NA,1,1,"0,6,12,13",8,1475.05,1453.64,200,0,325,409.05,0,0,0,414.4,0,0,0,910,0,200,0,169.55,0,3.95,169.55,369.55,394.55,425.67,110.83,0
37,26,0,1,0,1,1,0,0,200,4,NA,1,1,"0,6,12,13",50,0,1055.92,1300,0,0,0,0,0,0,0,0,0,0,1617.41923076923,259.942307692308,1300,0,0,0,3.95,0,1300,1303.84615384615,336.081538461538,237.33,0
42,71.0869565217391,0,1,0,1,1,0,9,8592,2,NA,1,0,"9,11",23,0,1280.16,1635,0,0,0,0,0,0,0,0,0,0,1275.96769230769,368.817307692308,1635,0,0,0,0,0,1635,1800.23076923077,9.78499999999999,0,0
44,171.46,0,1,0,1,1,0,9,1635,2,NA,1,0,"9,11",50,0,5640.6,8573,0,0,0,0,0,0,0,0,0,0,5232.51538461538,3340.48461538462,8573,0,0,0,0,0,8573,8604.44230769231,0,0,0
36,28.775,0,1,0,0,1,0,NA,1343,0,NA,0,0,"",40,0,958.05,1151,0,0,0,0,0,0,0,0,0,0,939.482692307692,211.517307692308,1151,0,0,0,0,0,1151,1176.82692307692,0,0,0
39,24.4181818181818,0,1,0,0,1,0,NA,1151,0,NA,0,0,"",55,0,1084.18,1343,0,0,0,0,0,0,0,0,0,0,1069.08269230769,273.917307692308,1343,0,0,0,0,0,1343,1365.13461538462,0,0,0
31,47.1111111111111,0,0,1,0,1,0,NA,0,0,NA,0,0,"",45,0,1583.56,2120,0,0,0,0,0,0,0,0,0,0,1576.04230769231,543.957692307692,2120,0,0,0,0,0,2120,2120,0,0,0
33,52.0888888888889,0,1,0,0,1,0,NA,2939,0,NA,0,0,"",45,0,1958.91,2344,0,0,0,0,0,0,0,0,0,0,1717.16230769231,626.837692307692,2344,0,0,0,0,0,2344,2400.51923076923,0,0,0
34,84.25,0,1,0,0,1,0,NA,2346,0,NA,0,0,"",36,0,2322.92,3033,0,0,0,0,0,0,0,0,0,0,2151.23230769231,881.767692307692,3033,0,0,0,0,0,3033,3078.11538461538,0,0,0
38,79.4473684210526,0,1,0,1,1,0,2,1013,2,NA,1,1,"2,10",38,0,2144.79,3019,0,0,0,0,0,0,0,0,0,0,2142.41230769231,876.587692307692,3019,0,0,0,0,0,3019,3038.48076923077,0,0,0
35,26.6578947368421,0,1,0,1,1,0,2,3021,2,NA,1,1,"2,10",38,0,867.4,1013,0,0,0,0,0,0,0,0,0,0,1012.18673076923,166.667307692308,1013,0,0,0,3.95,0,1013,1071.09615384615,161.904038461538,0,0
37,46.0416666666667,0,1,0,1,1,0,2,1560,2,NA,1,1,"2,4",24,0,338,1105,0,0,0,0,0,0,0,0,0,0,1059.58884615385,196.567307692308,1105,0,0,0,3.95,0,1105,1135,147.206153846154,0,0
35,46.7,0,1,0,1,1,0,2,338,2,NA,1,1,"2,4",40,0,1233.12,1868,0,0,0,0,0,0,0,0,0,0,1417.28230769231,450.717692307692,1868,0,0,0,0,0,1868,1874.5,0,0,0
59,26.25,0,1,0,0,1,0,NA,0,0,NA,0,0,"",40,0,676.81,1050,0,0,0,0,0,0,0,0,0,0,871.307692307692,178.692307692308,1050,0,0,0,0,0,1050,1050,0,0,0
65,0,1,1,0,0,1,0,NA,744,0,NA,0,0,"",0,264,264,0,0,0,0,0,264,103.27,0,0,0,0,254.8,0,0,250.85,0,0,3.95,250.85,250.85,265.157692307692,0,0,0
35,77,0,1,0,1,1,0,7,122,2,NA,1,0,"7,10",39,0,2287.4,3003,0,0,0,0,0,0,0,0,0,0,2132.33230769231,870.667692307692,3003,0,0,0,0,0,3003,3005.34615384615,0,0,0
35,4.06666666666667,0,1,0,1,1,20000,7,3003,2,NA,1,0,"7,10",30,0,122,122,0,0,0,0,0,0,0,0,0,0,539.76,0,122,215.85,0,0,3.95,215.85,337.85,395.6,197.96,0,0
59,0,0,1,0,0,0,0,NA,1661,0,600,0,0,"",0,0,2,0,0,0,0,0,0,0,0,0,0,0,345.27625,0,0,250.85,0,90.47625,3.95,250.85,250.85,282.792307692308,0,0,0
55,39.5476190476191,0,1,0,0,0,0,NA,2,0,600,0,0,"",42,0,1304.51,1661,0,0,0,0,0,0,0,0,0,0,1283.73269230769,377.267307692308,1661,0,0,0,0,0,1661,1661.03846153846,0,0,0
46,77.027027027027,0,1,0,1,1,0,4,8,3,NA,1,1,"4,9,11",37,0,2030.31,2850,0,0,0,0,0,0,0,0,0,0,2035.94230769231,814.057692307692,2850,0,0,0,0,0,2850,2850.15384615385,0,0,0
39,0,0,1,0,1,1,0,4,2850,3,NA,1,1,"4,9,11",0,0,8,0,0,0,0,0,0,0,0,0,0,0,551.74,0,0,0,250.85,0,3.95,250.85,250.85,305.657692307692,296.94,0,0
45,0,0,0,1,0,0,20000,NA,0,0,336,0,0,"",0,338,338,0,0,0,0,45.5,292.5,291.85,0,0,0,45.73,350.84875,0,0,277.85,0,68.59875,4.4,277.85,277.85,277.85,0,0,0
53,23.5,0,0,1,0,0,0,NA,0,0,336,0,0,"",40,0,817.61,940,0,0,0,0,0,0,0,0,0,0,798.457692307692,141.542307692308,940,0,0,0,0,0,940,940,0,0,0
27,0,0,0,0,1,0,0,0,0,2,480,1,1,"0,1",0,701.52,709.52,0,0,200,409.05,80.57,0,0,301.91,390.15,0,80.57,827.49875,0,0,0,376.15,80.35875,4.75,376.15,376.15,376.15,197.96,168.28,0
38,29.68,0,1,0,0,1,20000,NA,1929,0,NA,0,0,"",50,0,1383.17,1484,0,0,0,0,0,0,0,0,0,0,1090.05769230769,319.742307692308,1484,0,0,0,0,0,1484,1521.09615384615,0,0,74.2
34,39.9791666666667,0,1,0,0,1,0,NA,1745.61,0,NA,0,0,"",48,0,1530.31,1919,0,0,0,0,0,0,0,0,0,0,1449.41230769231,469.587692307692,1919,0,0,0,0,0,1919,1952.56942307692,0,0,0
52,50.825,0,0,0,1,1,0,10,0,1,NA,1,0,"10",40,0,1615.07,2033,0,0,0,0,0,0,28.09,0,0,0,1521.23230769231,511.767692307692,2033,0,0,0,0,0,2033,2033,0,0,0
26,32.6,0,1,0,0,0,30000,NA,1802,0,1190,0,0,"",40,0,1059.83,1304,0,0,0,0,0,0,0,0,0,0,990.597692307692,261.242307692308,1304,0,0,0,0,0,1304,1338.65384615385,0,0,52.16
25,47.3684210526316,0,1,0,0,0,50000,NA,1306,0,1190,0,0,"",38,0,1392.22,1800,0,0,0,0,0,0,0,0,0,0,1257.44230769231,425.557692307692,1800,0,0,0,0,0,1800,1825.11538461538,0,0,117
64,0,1,1,0,0,1,0,NA,772,0,NA,0,0,"",0,0,19,0,0,0,0,0,0,0,0,0,0,0,254.8,0,0,250.85,0,0,3.95,250.85,250.85,265.696153846154,0,0,0
25,25,0,1,0,0,0,0,NA,500,0,380,0,0,"",20,0,485.26,500,0,0,0,0,0,0,0,0,0,0,484.961538461538,15.0384615384615,500,0,0,0,0,0,500,509.615384615385,0,0,0
24,25,0,1,0,0,0,0,NA,500,0,380,0,0,"",20,0,485.26,500,0,0,0,0,0,0,0,0,0,0,484.961538461538,15.0384615384615,500,0,0,0,0,0,500,509.615384615385,0,0,0
22,26.25,0,0,1,0,0,0,NA,0,0,380,0,0,"",20,0,503.35,525,0,0,0,0,0,0,0,0,0,0,587.201288461538,21.8974615384615,525,11.1,0,68.59875,4.4,11.1,536.1,536.1,0,0,0
29,29.8947368421053,0,1,0,1,0,0,1,600,1,600,1,1,"1",38,0,977.7,1136,0,0,0,0,0,0,54.22,0,0,13.17,1074.35875,206.642307692308,1136,0,0,80.56875,3.95,0,1136,1147.53846153846,45.3423076923077,15.14,0
30,30,0,1,0,1,0,20000,1,1136,1,600,1,1,"1",20,0,559.64,600,0,0,0,0,0,0,0,0,0,0,749.460288461538,34.0384615384615,600,0,0,80.56875,3.95,0,600,621.846153846154,98.98,0,0
26,77.6923076923077,0,0,1,0,0,0,NA,0,0,600,0,0,"",13,0,865.43,1010,0,0,0,0,0,0,0,0,0,0,844.307692307692,165.692307692308,1010,0,0,0,0,0,1010,1010,0,0,0
33,26,0,1,0,1,0,0,7,1423,4,440,1,0,"7,11,13",25,483,1082.64,650,0,370,0,50,0,0,442.4,0,0,75.86,1025.50153846154,43.5384615384615,650,0,0,75.855,3.95,0,650,677.365384615385,326.69,12.545,0
30,35.575,0,1,0,1,0,0,7,650,4,440,1,0,"7,11,13",40,0,1182.69,1423,0,0,0,0,0,0,0,0,0,0,1511.14884615385,299.917307692308,1423,0,0,75.855,3.95,0,1423,1435.5,206.821153846154,101.44,0
15,0,0,1,0,1,0,0,7,2073,4,440,1,0,"7,11,13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,657.345,0,0,250.85,0,75.855,3.95,250.85,250.85,290.715384615385,326.69,0,0
45,25.5833333333333,0,1,0,1,1,0,16,1543,1,NA,1,0,"",60,0,1487.04,1535,0,0,0,0,0,0,0,0,0,0,1198.68269230769,336.317307692308,1535,0,0,0,0,0,1535,1564.67307692308,0,0,0
58,37.4,0,1,0,1,0,0,16,1856,1,0,1,0,"",40,0,1355.89,1496,0,0,0,0,0,0,0,0,0,0,1172.35769230769,323.642307692308,1496,0,0,0,0,0,1496,1531.69230769231,0,0,0
16,11.25,0,1,0,1,0,0,16,3305,1,0,1,0,"",4,0,47,45,0,0,0,0,0,0,0,0,0,0,299.8,0,45,250.85,0,0,3.95,250.85,295.85,359.407692307692,0,0,0
30,0,0,1,0,1,0,0,3,1392,1,900,1,1,"3",0,0,192,0,0,0,0,0,0,0,0,0,0,0,434.34875,0,0,0,250.85,80.56875,3.95,250.85,250.85,277.619230769231,98.98,0,0
30,31.5789473684211,0,1,0,1,0,0,3,192,1,900,1,1,"3",38,0,1195.96,1200,0,0,0,0,0,0,194.89,0,0,63.73,1151.56336538462,227.442307692308,1200,0,0,80.56875,3.95,0,1200,1203.69230769231,32.4269230769231,62.06,0
50,93.2,0,1,0,1,1,0,16,381.68,1,NA,1,0,"",40,0,2694.35,3728,0,0,0,0,0,0,0,0,0,0,2567.76538461538,1160.23461538462,3728,0,0,0,0,0,3728,3735.34,0,0,0
47,0,0,1,0,1,1,0,16,3858,1,NA,1,0,"",0,0,299.68,0,0,0,0,0,0,0,0,0,0,0,254.8,0,0,250.85,0,0,3.95,250.85,250.85,325.042307692308,0,0,0
16,13.6666666666667,0,1,0,1,0,0,16,4075.68,1,0,1,0,"",6,0,82,82,0,0,0,0,0,0,0,0,0,0,321.8,0,82,235.85,0,0,3.95,235.85,317.85,396.228461538461,0,0,0
29,25.3333333333333,0,0,1,0,0,18889,NA,0,0,658,0,0,"",60,0,1202.98,1520,0,0,0,0,0,0,0,0,0,0,1112.55769230769,331.442307692308,1520,0,0,0,0,0,1520,1520,0,0,76
55,55.7027027027027,0,1,0,1,1,0,20,2319.63,1,NA,1,0,"",37,0,1572.61,2061,0,0,0,0,0,0,0,0,0,0,1538.87230769231,522.127692307692,2061,0,0,0,0,0,2061,2105.60826923077,0,0,0
53,48,0,1,0,1,1,0,20,2604.63,1,NA,1,0,"",37,0,1632.92,1776,0,0,0,0,0,0,0,0,0,0,1359.32230769231,416.677692307692,1776,0,0,0,0,0,1776,1826.08903846154,0,0,0
20,20,0,1,0,1,0,0,20,3920.27,1,0,1,0,"",25,0,486.69,500,0,0,0,0,0,0,0,0,0,0,484.961538461538,15.0384615384615,500,0,0,0,0,0,500,575.389807692308,0,0,0
46,29.0526315789474,0,0,1,0,0,0,NA,0,0,560,0,0,"",38,0,931.12,1104,0,0,0,0,0,0,0,0,0,0,907.757692307692,196.242307692308,1104,0,0,0,0,0,1104,1104,0,0,0
40,57.25,0,1,0,0,1,0,NA,0,0,NA,0,0,"",48,0,1980.53,2748,0,0,0,0,0,0,0,0,0,0,1971.68230769231,776.317692307692,2748,0,0,0,0,0,2748,2748,0,0,0
38,0,0,1,0,0,1,50000,NA,2756.12,0,NA,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,254.8,0,0,250.85,0,0,3.95,250.85,250.85,303.852307692308,0,0,0
51,89.4727272727273,0,1,0,1,0,0,12,-29,2,1340,0,0,"12",55,0,3216.76,4921,0,0,0,0,0,0,0,0,0,0,3223.91538461538,1697.08461538462,4921,0,0,0,0,0,4921,4920.44230769231,0,0,0
48,0,0,1,0,1,0,0,12,4892,2,1340,1,0,"12",0,24,-5,0,0,0,0,0,0,0,0,0,0,0,434.34875,0,0,250.85,0,80.56875,3.95,250.85,250.85,344.926923076923,98.98,0,0
15,0,0,1,0,1,0,0,12,4863,2,1340,1,0,"12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,434.34875,0,0,250.85,0,80.56875,3.95,250.85,250.85,344.369230769231,98.98,0,0
39,102.116279069767,0,1,0,1,1,0,0,300,1,NA,1,1,"0",43,0,2996,4391,0,0,0,0,0,0,0,0,0,0,2932.41538461538,1458.58461538462,4391,0,0,0,0,0,4391,4396.76923076923,0,0,0
31,25,0,1,0,1,1,0,0,4456,1,NA,1,1,"0",12,0,300,300,0,0,0,0,0,0,0,0,0,0,512.48,0,300,0,109.55,0,3.95,109.55,409.55,495.242307692308,98.98,0,0
41,41.5666666666667,0,1,0,1,1,0,1,1571,3,NA,1,1,"1,3,6",60,0,4087.65,2494,0,0,0,0,0,0,0,0,0,0,1811.66230769231,682.337692307692,2494,0,0,0,0,0,2494,2524.21153846154,0,0,0
41,44.8857142857143,0,1,0,1,1,0,1,6418.22,3,NA,1,1,"1,3,6",35,0,1237.21,1571,0,0,0,0,0,0,0,0,0,0,1339.95296346154,348.017307692308,1571,0,0,0,3.95,0,1571,1694.42730769231,113.020271153846,0,0
30,32.0263157894737,0,1,0,0,0,0,NA,856,0,350,0,0,"",38,0,1005.27,1217,0,0,0,0,0,0,0,0,0,0,984.032692307692,232.967307692308,1217,0,0,0,0,0,1217,1233.46153846154,0,0,0
25,24.2857142857143,0,1,0,0,0,0,NA,1223,0,350,0,0,"",35,0,756.37,850,0,0,0,0,0,0,0,0,0,0,743.326923076923,106.673076923077,850,0,0,0,0,0,850,873.519230769231,0,0,0
25,28.2105263157895,0,1,0,0,0,0,NA,1650,0,350,0,0,"",38,0,906.15,1072,0,0,0,0,0,0,0,0,0,0,886.157692307692,185.842307692308,1072,0,0,0,0,0,1072,1103.73076923077,0,0,0
24,27.5,0,1,0,0,0,0,NA,1072,0,350,0,0,"",60,0,1290.23,1650,0,0,0,0,0,0,0,0,0,0,1276.30769230769,373.692307692308,1650,0,0,0,0,0,1650,1670.61538461538,0,0,0
65,0,1,1,0,0,1,0,NA,97.9399999999999,0,NA,0,0,"",0,0,97.94,0,0,0,0,0,0,0,0,0,0,0,254.8,0,0,250.85,0,0,3.95,250.85,250.85,252.733461538462,0,0,0
61,0,1,0,1,0,1,0,NA,0,0,NA,0,0,"",0,0,7,0,0,0,0,0,0,0,0,0,0,0,282.6,0,0,277.85,0,0,4.75,277.85,277.85,277.85,0,0,0
26,34.72,0,1,0,0,0,0,NA,1040,0,940,0,0,"",50,0,1351.24,1736,0,0,0,0,0,0,0,0,0,0,1334.12230769231,401.877692307692,1736,0,0,0,0,0,1736,1756,0,0,0
24,24.7142857142857,0,1,0,0,0,0,NA,1738,0,940,0,0,"",42,0,885.11,1038,0,0,0,0,0,0,0,0,0,0,863.207692307692,174.792307692308,1038,0,0,0,0,0,1038,1071.42307692308,0,0,0
59,0,0,0,1,0,0,0,NA,0,0,150,0,0,"",0,477.25,477.25,0,0,0,0,0,0,0,0,0,0,0,292.6,0,0,277.85,0,10.35,4.4,277.85,277.85,277.85,0,0,0
51,26.75,0,1,0,1,1,0,20,1989.17,2,NA,1,0,"",60,0,3697.32,1605,0,0,0,0,0,0,0,0,0,0,1245.93269230769,359.067307692308,1605,0,0,0,0,0,1605,1643.25326923077,0,0,0
51,34.2666666666667,0,1,0,1,1,0,20,6402.25,2,NA,1,0,"",15,0,1144.11,514,0,0,0,0,0,0,0,0,0,0,496.301538461538,17.6984615384615,514,0,0,0,0,0,514,637.120192307692,0,0,0
20,19.2,0,1,0,1,0,0,20,7657.41,2,0,1,0,"",10,0,192,192,0,0,0,0,0,0,0,0,0,0,370.3,0,192,174.35,0,0,3.95,174.35,366.35,513.607884615385,0,0,0
20,43.75,0,1,0,1,0,0,20,7499.41,2,0,1,0,"",8,0,350,350,0,0,0,0,0,0,0,0,0,0,431.847038461538,1.65296153846153,350,79.55,0,0,3.95,79.55,429.55,573.769423076923,0,0,0
30,0,0,0,0,1,0,0,6,0,1,700,1,1,"6",0,641.19,641.19,0,0,170.24,409.05,50,0,0,170.24,390.15,0,80.57,618.96875,0,0,0,376.15,80.35875,4.75,376.15,376.15,376.15,98.98,58.73,0
37,0,0,0,0,1,0,0,9,0,2,310,1,0,"9,14",0,478.25,486.25,0,0,75,0,69,0,0,306.04,0,0,56.03,706.2925,0,0,300.55,0,55.8225,4.75,300.55,300.55,300.55,227.71,117.46,0
33,0,0,1,0,1,1,0,6,1712,1,NA,1,1,"6",0,180.51,180.51,0,0,104,0,0,0,0,106.33,0,0,0,353.78,0,0,0,250.85,0,3.95,250.85,250.85,283.773076923077,98.98,0,0
36,42.8,0,1,0,1,1,0,6,0,1,NA,0,0,"6",40,0,1331.84,1712,0,0,0,0,0,0,0,0,0,0,1318.15769230769,393.842307692308,1712,0,0,0,0,0,1712,1712,0,0,0
54,33.7837837837838,0,1,0,0,1,0,NA,1214,0,NA,0,0,"",37,0,1040.23,1250,0,0,0,0,0,0,0,0,0,0,1006.30769230769,243.692307692308,1250,0,0,0,0,0,1250,1273.34615384615,0,0,0
